month,day,hour,is_holiday,is_weekend,hum,t1,t2,wind_speed,weather,city,cnt,rate
8,20,16,0,1,0.6,19.5,19.5,39.0,1,London,2100,2.4
8,20,17,0,1,0.64,19.0,19.0,36.0,1,London,2294,2.621714285714286
8,20,18,0,1,0.62,19.0,19.0,30.5,1,London,1763,2.0148571428571427
8,20,19,0,1,0.66,18.5,18.5,33.0,3,London,919,1.0502857142857143
8,20,20,0,1,0.77,17.0,17.0,29.5,3,London,541,0.6182857142857143
8,20,21,0,1,0.77,17.0,17.0,24.0,3,London,564,0.6445714285714286
8,20,22,0,1,0.73,17.0,17.0,24.0,2,London,557,0.6365714285714286
8,20,23,0,1,0.73,17.0,17.0,27.0,2,London,599,0.6845714285714286
8,21,0,0,1,0.75,17.0,17.0,29.0,2,London,512,0.5851428571428572
8,21,1,0,1,0.73,17.0,17.0,29.0,2,London,354,0.4045714285714286
8,21,2,0,1,0.73,17.0,17.0,30.5,2,London,262,0.29942857142857143
8,21,3,0,1,0.8,16.5,16.5,29.0,3,London,198,0.22628571428571428
8,21,4,0,1,0.73,17.0,17.0,29.0,2,London,146,0.16685714285714287
8,21,5,0,1,0.75,16.5,16.5,27.0,2,London,106,0.12114285714285715
8,21,6,0,1,0.77,16.0,16.0,26.0,2,London,134,0.15314285714285714
8,21,7,0,1,0.8,16.5,16.5,23.0,2,London,208,0.2377142857142857
8,21,8,0,1,0.68,18.0,18.0,28.0,2,London,406,0.464
8,21,9,0,1,0.705,18.0,18.0,26.0,2,London,830,0.9485714285714286
8,21,10,0,1,0.64,19.0,19.0,30.5,2,London,1438,1.6434285714285715
8,21,11,0,1,0.62,19.5,19.5,28.5,2,London,1890,2.16
8,21,12,0,1,0.605,20.0,20.0,28.0,2,London,2281,2.6068571428571428
8,21,13,0,1,0.535,21.5,21.5,28.0,2,London,2628,3.0034285714285716
8,21,14,0,1,0.515,22.0,22.0,30.5,1,London,2810,3.2114285714285713
8,21,15,0,1,0.515,22.0,22.0,31.5,1,London,2797,3.1965714285714286
8,21,16,0,1,0.5,22.0,22.0,28.0,2,London,2906,3.321142857142857
8,21,17,0,1,0.47,22.0,21.5,25.0,1,London,2770,3.165714285714286
8,21,18,0,1,0.53,20.5,20.5,29.0,2,London,2106,2.406857142857143
8,21,19,0,1,0.78,17.5,17.5,22.5,3,London,1036,1.184
8,21,20,0,1,0.805,17.5,17.5,16.0,2,London,803,0.9177142857142857
8,21,21,0,1,0.83,18.0,18.0,19.5,2,London,710,0.8114285714285714
8,21,22,0,1,0.805,18.5,18.5,19.5,3,London,492,0.5622857142857143
8,21,23,0,1,0.83,18.0,18.0,18.0,3,London,396,0.45257142857142857
8,22,0,0,0,0.805,18.5,18.5,20.5,1,London,259,0.296
8,22,1,0,0,0.78,19.0,19.0,21.5,3,London,173,0.1977142857142857
8,22,2,0,0,0.83,18.0,18.0,21.0,3,London,106,0.12114285714285715
8,22,3,0,0,0.83,18.0,18.0,22.0,2,London,46,0.052571428571428575
8,22,4,0,0,0.83,18.0,18.0,21.0,1,London,72,0.08228571428571428
8,22,5,0,0,0.805,18.0,18.0,20.0,1,London,154,0.176
8,22,6,0,0,0.83,18.0,18.0,20.5,1,London,645,0.7371428571428571
8,22,7,0,0,0.83,18.0,18.0,19.5,3,London,1821,2.081142857142857
8,22,8,0,0,0.805,18.5,18.5,21.0,2,London,3900,4.457142857142857
8,22,9,0,0,0.755,19.0,19.0,22.0,1,London,1999,2.2845714285714287
8,22,10,0,0,0.665,20.5,20.5,26.0,1,London,1053,1.2034285714285715
8,22,11,0,0,0.64,21.0,21.0,26.0,1,London,1163,1.3291428571428572
8,22,12,0,0,0.59,22.5,22.5,21.0,2,London,1456,1.664
8,22,13,0,0,0.59,23.5,23.5,24.5,1,London,1535,1.7542857142857142
8,22,14,0,0,0.54,25.0,25.0,23.0,1,London,1650,1.8857142857142857
8,22,15,0,0,0.51,25.0,25.0,25.0,1,London,1792,2.048
8,22,16,0,0,0.48,26.0,26.0,22.0,1,London,2454,2.8045714285714287
8,22,17,0,0,0.51,25.0,25.0,23.0,1,London,4567,5.219428571428572
8,22,18,0,0,0.555,23.5,23.5,20.5,1,London,4475,5.114285714285714
8,22,19,0,0,0.59,23.0,23.0,18.5,1,London,2644,3.021714285714286
8,22,20,0,0,0.625,21.5,21.5,14.0,1,London,1545,1.7657142857142858
8,22,21,0,0,0.62,20.5,20.5,15.0,1,London,933,1.0662857142857143
8,22,22,0,0,0.71,19.5,19.5,11.0,1,London,716,0.8182857142857143
8,22,23,0,0,0.755,18.5,18.5,9.0,1,London,535,0.6114285714285714
8,23,0,0,0,0.78,18.0,18.0,6.5,1,London,230,0.26285714285714284
8,23,1,0,0,0.805,17.5,17.5,5.0,1,London,201,0.2297142857142857
8,23,2,0,0,0.83,17.0,17.0,4.0,1,London,97,0.11085714285714286
8,23,3,0,0,0.83,17.0,17.0,0.0,1,London,65,0.07428571428571429
8,23,4,0,0,0.88,16.0,16.0,5.5,1,London,83,0.09485714285714286
8,23,5,0,0,0.855,15.5,15.5,6.5,1,London,146,0.16685714285714287
8,23,6,0,0,0.8,16.5,16.5,4.0,1,London,858,0.9805714285714285
8,23,7,0,0,0.78,17.5,17.5,6.5,1,London,2544,2.9074285714285715
8,23,8,0,0,0.66,19.5,19.5,7.0,1,London,4634,5.296
8,23,9,0,0,0.47,22.5,22.5,11.0,1,London,2258,2.5805714285714285
8,23,10,0,0,0.405,25.5,25.5,8.0,1,London,1301,1.4868571428571429
8,23,11,0,0,0.42,27.5,27.5,14.0,1,London,1276,1.4582857142857142
8,23,12,0,0,0.435,28.0,28.0,16.0,1,London,1734,1.9817142857142858
8,23,13,0,0,0.4,29.0,29.0,14.0,1,London,1824,2.0845714285714285
8,23,14,0,0,0.375,29.5,29.0,18.0,1,London,1890,2.16
8,23,15,0,0,0.365,30.0,29.0,18.0,1,London,2102,2.402285714285714
8,23,16,0,0,0.365,30.0,29.0,17.0,1,London,2712,3.0994285714285716
8,23,17,0,0,0.415,29.0,29.0,16.0,1,London,5008,5.723428571428571
8,23,18,0,0,0.44,28.5,28.5,16.0,1,London,4957,5.6651428571428575
8,23,19,0,0,0.465,27.5,27.5,11.0,1,London,2961,3.384
8,23,20,0,0,0.51,26.0,26.0,8.0,1,London,2052,2.345142857142857
8,23,21,0,0,0.67,23.5,23.5,14.0,1,London,1387,1.5851428571428572
8,23,22,0,0,0.71,22.5,22.5,11.0,1,London,1045,1.1942857142857144
8,23,23,0,0,0.73,22.0,22.0,10.0,1,London,695,0.7942857142857143
8,24,0,0,0,0.755,21.5,21.5,6.5,1,London,123,0.14057142857142857
8,24,1,0,0,0.78,21.0,21.0,6.5,1,London,204,0.23314285714285715
8,24,2,0,0,0.78,21.0,21.0,3.0,1,London,102,0.11657142857142858
8,24,3,0,0,0.78,20.0,20.0,3.0,1,London,60,0.06857142857142857
8,24,4,0,0,0.805,20.0,20.0,0.0,1,London,71,0.08114285714285714
8,24,5,0,0,0.83,20.0,20.0,2.0,1,London,153,0.17485714285714285
8,24,6,0,0,0.805,20.0,20.0,5.0,1,London,879,1.0045714285714287
8,24,7,0,0,0.71,21.5,21.5,2.0,1,London,2508,2.866285714285714
8,24,8,0,0,0.67,22.5,22.5,5.0,1,London,4591,5.246857142857142
8,24,9,0,0,0.59,25.0,25.0,5.5,1,London,2376,2.7154285714285713
8,24,10,0,0,0.51,27.0,27.0,5.0,1,London,1273,1.4548571428571428
8,24,11,0,0,0.48,28.0,28.0,5.0,1,London,1342,1.5337142857142858
8,24,12,0,0,0.45,29.0,29.0,4.0,1,London,1687,1.928
8,24,13,0,0,0.445,30.0,30.0,6.5,1,London,1796,2.0525714285714285
8,24,14,0,0,0.415,31.0,31.0,5.0,1,London,1788,2.0434285714285716
8,24,15,0,0,0.41,32.0,32.0,6.0,1,London,1887,2.1565714285714286
8,24,16,0,0,0.37,32.5,32.5,5.0,1,London,2727,3.1165714285714285
8,24,17,0,0,0.37,32.5,32.5,10.5,1,London,4984,5.696
8,24,18,0,0,0.405,30.5,30.5,14.0,1,London,4916,5.618285714285714
8,24,19,0,0,0.49,29.0,29.5,13.0,1,London,2922,3.3394285714285714
8,24,20,0,0,0.58,26.5,27.5,13.0,1,London,1559,1.7817142857142858
8,24,21,0,0,0.595,25.5,26.0,10.0,1,London,1153,1.3177142857142856
8,24,22,0,0,0.69,23.0,23.0,11.0,3,London,926,1.0582857142857143
8,24,23,0,0,0.71,22.5,22.5,17.0,1,London,637,0.728
8,25,0,0,0,0.73,22.0,22.0,19.5,1,London,323,0.36914285714285716
8,25,1,0,0,0.755,21.5,21.5,15.0,1,London,222,0.2537142857142857
8,25,2,0,0,0.78,21.0,21.0,8.5,1,London,146,0.16685714285714287
8,25,3,0,0,0.78,21.0,21.0,7.5,1,London,90,0.10285714285714286
8,25,4,0,0,0.78,21.0,21.0,7.5,1,London,106,0.12114285714285715
8,25,5,0,0,0.83,20.0,20.0,12.0,1,London,143,0.16342857142857142
8,25,6,0,0,0.83,19.0,19.0,9.0,1,London,786,0.8982857142857142
8,25,7,0,0,0.78,20.0,20.0,9.0,1,London,2364,2.7017142857142855
8,25,8,0,0,0.78,20.5,20.5,9.0,1,London,4341,4.961142857142857
8,25,9,0,0,0.71,22.5,22.5,7.0,1,London,2303,2.632
8,25,10,0,0,0.63,24.5,24.5,6.0,1,London,1173,1.3405714285714285
8,25,11,0,0,0.56,26.5,27.5,5.5,1,London,1223,1.3977142857142857
8,25,12,0,0,0.56,26.5,27.5,7.0,1,London,1613,1.8434285714285714
8,25,13,0,0,0.575,26.5,27.5,5.0,1,London,1560,1.782857142857143
8,25,14,0,0,0.51,28.0,29.0,7.5,1,London,1614,1.8445714285714285
8,25,15,0,0,0.525,27.5,28.5,7.5,1,London,1826,2.0868571428571427
8,25,16,0,0,0.51,28.0,29.0,8.0,1,London,2378,2.7177142857142855
8,25,17,0,0,0.51,28.0,29.0,6.0,1,London,4306,4.921142857142857
8,25,18,0,0,0.51,28.0,29.0,6.5,1,London,4238,4.843428571428571
8,25,19,0,0,0.615,26.5,27.5,11.0,1,London,2628,3.0034285714285716
8,25,20,0,0,0.65,25.0,25.0,10.0,1,London,1648,1.8834285714285715
8,25,21,0,0,0.69,24.5,24.5,7.5,1,London,1132,1.2937142857142858
8,25,22,0,0,0.715,24.0,24.0,5.0,1,London,922,1.0537142857142856
8,25,23,0,0,0.76,23.5,23.5,3.0,1,London,657,0.7508571428571429
8,26,0,0,0,0.76,23.0,23.0,6.5,1,London,320,0.3657142857142857
8,26,1,0,0,0.78,23.0,23.0,10.0,3,London,158,0.18057142857142858
8,26,2,0,0,0.83,22.0,22.0,19.0,1,London,122,0.13942857142857143
8,26,3,0,0,0.83,21.0,21.0,8.5,1,London,81,0.09257142857142857
8,26,4,0,0,0.83,21.0,21.0,7.5,1,London,72,0.08228571428571428
8,26,5,0,0,0.83,20.5,20.5,16.0,2,London,154,0.176
8,26,6,0,0,0.78,19.5,19.5,9.0,1,London,647,0.7394285714285714
8,26,7,0,0,0.73,20.0,20.0,7.0,1,London,1842,2.105142857142857
8,26,8,0,0,0.665,20.5,20.5,6.5,1,London,3734,4.267428571428572
8,26,9,0,0,0.605,22.0,22.0,9.0,1,London,2117,2.4194285714285715
8,26,10,0,0,0.61,22.5,22.5,14.0,1,London,1362,1.5565714285714285
8,26,11,0,0,0.525,24.5,24.5,12.0,1,London,1424,1.6274285714285714
8,26,12,0,0,0.525,24.5,24.5,9.0,1,London,1848,2.112
8,26,13,0,0,0.455,25.0,25.0,8.0,1,London,1968,2.249142857142857
8,26,14,0,0,0.405,26.0,26.0,11.5,1,London,1932,2.208
8,26,15,0,0,0.315,26.5,26.0,14.0,1,London,2247,2.568
8,26,16,0,0,0.26,27.0,26.0,13.0,1,London,2895,3.3085714285714287
8,26,17,0,0,0.27,27.0,26.0,13.0,1,London,4186,4.784
8,26,18,0,0,0.26,26.5,25.5,9.0,1,London,3453,3.946285714285714
8,26,19,0,0,0.35,25.5,25.5,8.0,1,London,2447,2.7965714285714287
8,26,20,0,0,0.4,24.0,23.5,10.0,1,London,1634,1.8674285714285714
8,26,21,0,0,0.47,22.5,22.0,9.0,1,London,1199,1.3702857142857143
8,26,22,0,0,0.485,21.5,21.0,6.5,1,London,1040,1.1885714285714286
8,26,23,0,0,0.5,21.0,21.0,8.0,1,London,815,0.9314285714285714
8,27,0,0,1,0.53,20.0,20.0,5.0,1,London,631,0.7211428571428572
8,27,1,0,1,0.56,19.0,19.0,6.0,1,London,542,0.6194285714285714
8,27,2,0,1,0.64,18.5,18.5,6.5,1,London,349,0.39885714285714285
8,27,3,0,1,0.75,17.0,17.0,6.0,1,London,233,0.2662857142857143
8,27,4,0,1,0.77,17.0,17.0,6.0,1,London,161,0.184
8,27,5,0,1,0.83,17.0,17.0,7.0,1,London,130,0.14857142857142858
8,27,6,0,1,0.855,18.0,18.0,7.5,1,London,160,0.18285714285714286
8,27,7,0,1,0.83,18.5,18.5,14.0,1,London,341,0.38971428571428574
8,27,8,0,1,0.69,21.0,21.0,19.0,1,London,581,0.664
8,27,9,0,1,0.67,21.5,21.5,22.0,1,London,1026,1.1725714285714286
8,27,10,0,1,0.65,23.0,23.0,22.0,1,London,1485,1.697142857142857
8,27,11,0,1,0.61,24.0,24.0,25.0,1,London,1816,2.0754285714285716
8,27,12,0,1,0.59,24.5,24.5,28.0,1,London,2301,2.629714285714286
8,27,13,0,1,0.57,25.0,25.0,27.0,1,London,2431,2.7782857142857145
8,27,14,0,1,0.61,24.0,24.0,30.0,1,London,2533,2.894857142857143
8,27,15,0,1,0.67,22.5,22.5,30.5,3,London,2641,3.0182857142857142
8,27,16,0,1,0.63,23.5,23.5,28.5,1,London,2822,3.225142857142857
8,27,17,0,1,0.67,23.0,23.0,19.5,1,London,2834,3.238857142857143
8,27,18,0,1,0.69,23.0,23.0,15.0,1,London,2565,2.9314285714285715
8,27,19,0,1,0.71,22.5,22.5,11.0,1,London,2192,2.5051428571428573
8,27,20,0,1,0.755,22.0,22.0,8.0,1,London,1478,1.689142857142857
8,27,21,0,1,0.78,22.0,22.0,6.5,1,London,1158,1.3234285714285714
8,27,22,0,1,0.755,22.0,22.0,8.5,1,London,904,1.0331428571428571
8,27,23,0,1,0.805,21.5,21.5,6.5,1,London,874,0.9988571428571429
8,28,0,0,1,0.83,21.0,21.0,9.0,1,London,775,0.8857142857142857
8,28,1,0,1,0.78,21.0,21.0,11.0,2,London,566,0.6468571428571429
8,28,2,0,1,0.78,21.0,21.0,11.0,2,London,386,0.44114285714285717
8,28,3,0,1,0.805,20.5,20.5,16.0,2,London,297,0.3394285714285714
8,28,4,0,1,0.805,19.5,19.5,17.5,2,London,206,0.23542857142857143
8,28,5,0,1,0.78,18.0,18.0,19.0,1,London,147,0.168
8,28,6,0,1,0.805,18.0,18.0,20.5,2,London,146,0.16685714285714287
8,28,7,0,1,0.83,18.0,18.0,17.0,2,London,237,0.27085714285714285
8,28,8,0,1,0.78,19.0,19.0,16.0,1,London,442,0.5051428571428571
8,28,9,0,1,0.71,20.0,20.0,20.0,2,London,741,0.8468571428571429
8,28,10,0,1,0.665,21.0,21.0,19.5,2,London,1119,1.278857142857143
8,28,11,0,1,0.735,20.0,20.0,18.5,3,London,1449,1.656
8,28,12,0,1,0.65,21.5,21.5,24.0,3,London,1828,2.089142857142857
8,28,13,0,1,0.675,21.5,21.5,22.5,3,London,1492,1.705142857142857
8,28,14,0,1,0.665,21.0,21.0,26.0,1,London,1853,2.117714285714286
8,28,15,0,1,0.63,22.0,22.0,25.0,2,London,2119,2.4217142857142857
8,28,16,0,1,0.67,21.5,21.5,25.0,2,London,2219,2.536
8,28,17,0,1,0.665,21.0,21.0,24.0,2,London,2042,2.3337142857142856
8,28,18,0,1,0.71,20.5,20.5,23.0,1,London,2073,2.369142857142857
8,28,19,0,1,0.73,20.0,20.0,19.0,1,London,1777,2.0308571428571427
8,28,20,0,1,0.755,19.5,19.5,15.0,1,London,1365,1.56
8,28,21,0,1,0.78,19.0,19.0,14.0,2,London,919,1.0502857142857143
8,28,22,0,1,0.83,18.0,18.0,13.0,1,London,926,1.0582857142857143
8,28,23,0,1,0.83,18.0,18.0,12.0,1,London,725,0.8285714285714286
8,29,0,1,0,0.83,18.5,18.5,9.0,2,London,726,0.8297142857142857
8,29,1,1,0,0.83,18.5,18.5,10.0,2,London,476,0.544
8,29,2,1,0,0.83,18.0,18.0,12.0,2,London,327,0.3737142857142857
8,29,3,1,0,0.83,17.0,17.0,8.0,1,London,264,0.3017142857142857
8,29,4,1,0,0.855,16.0,16.0,8.0,1,London,170,0.19428571428571428
8,29,5,1,0,0.83,16.0,16.0,11.0,2,London,122,0.13942857142857143
8,29,6,1,0,0.83,16.0,16.0,9.0,2,London,188,0.21485714285714286
8,29,7,1,0,0.78,16.5,16.5,7.0,1,London,286,0.32685714285714285
8,29,8,1,0,0.75,17.5,17.5,5.5,1,London,531,0.6068571428571429
8,29,9,1,0,0.705,18.5,18.5,10.0,1,London,876,1.0011428571428571
8,29,10,1,0,0.66,19.5,19.5,14.0,1,London,1440,1.6457142857142857
8,29,11,1,0,0.64,20.0,20.0,10.0,1,London,1949,2.2274285714285713
8,29,12,1,0,0.6,20.0,20.0,9.0,1,London,2464,2.816
8,29,13,1,0,0.565,21.5,21.5,7.0,1,London,2853,3.2605714285714287
8,29,14,1,0,0.53,22.0,22.0,8.0,1,London,3100,3.5428571428571427
8,29,15,1,0,0.5,22.5,22.5,6.0,1,London,3075,3.5142857142857142
8,29,16,1,0,0.455,23.0,23.0,5.5,1,London,3090,3.5314285714285716
8,29,17,1,0,0.44,23.0,23.0,15.0,1,London,3094,3.536
8,29,18,1,0,0.425,23.0,22.5,13.0,1,London,2802,3.2022857142857144
8,29,19,1,0,0.425,22.5,21.5,10.0,1,London,2303,2.632
8,29,20,1,0,0.5,21.0,21.0,5.0,1,London,1540,1.76
8,29,21,1,0,0.58,19.5,19.5,2.0,1,London,1105,1.262857142857143
8,29,22,1,0,0.64,19.0,19.0,4.0,1,London,837,0.9565714285714285
8,29,23,1,0,0.66,18.5,18.5,2.0,1,London,558,0.6377142857142857
8,30,0,0,0,0.725,17.0,17.0,4.0,1,London,329,0.376
8,30,1,0,0,0.66,17.0,17.0,6.5,1,London,207,0.23657142857142857
8,30,2,0,0,0.66,16.5,16.5,5.0,1,London,146,0.16685714285714287
8,30,3,0,0,0.68,16.0,16.0,6.0,1,London,86,0.09828571428571428
8,30,4,0,0,0.7,16.0,16.0,7.0,1,London,77,0.088
8,30,5,0,0,0.72,16.0,16.0,6.0,1,London,164,0.18742857142857142
8,30,6,0,0,0.745,15.5,15.5,9.0,1,London,725,0.8285714285714286
8,30,7,0,0,0.745,16.0,16.0,9.0,1,London,2276,2.601142857142857
8,30,8,0,0,0.685,18.0,18.0,7.0,1,London,4298,4.912
8,30,9,0,0,0.585,20.5,20.5,6.0,1,London,2030,2.32
8,30,10,0,0,0.455,23.0,23.0,7.5,1,London,1118,1.2777142857142858
8,30,11,0,0,0.385,24.5,24.5,11.0,1,London,1297,1.4822857142857142
8,30,12,0,0,0.36,25.0,25.0,12.0,1,London,1704,1.9474285714285715
8,30,13,0,0,0.35,25.5,25.5,9.0,1,London,1802,2.0594285714285716
8,30,14,0,0,0.34,26.0,26.0,11.0,1,London,1868,2.134857142857143
8,30,15,0,0,0.33,26.5,26.5,9.0,1,London,1895,2.165714285714286
8,30,16,0,0,0.355,26.0,26.0,9.0,1,London,2611,2.984
8,30,17,0,0,0.395,25.5,25.5,12.0,1,London,4889,5.587428571428571
8,30,18,0,0,0.43,24.5,24.5,13.0,1,London,4703,5.3748571428571426
8,30,19,0,0,0.5,23.0,23.0,14.0,1,London,3006,3.4354285714285715
8,30,20,0,0,0.53,22.0,22.0,11.0,1,London,1787,2.0422857142857143
8,30,21,0,0,0.565,20.5,20.5,10.0,1,London,1124,1.2845714285714285
8,30,22,0,0,0.6,20.0,20.0,7.0,1,London,817,0.9337142857142857
8,30,23,0,0,0.66,18.5,18.5,6.5,1,London,514,0.5874285714285714
8,31,0,0,0,0.68,18.0,18.0,6.0,1,London,372,0.42514285714285716
8,31,1,0,0,0.705,17.5,17.5,6.5,1,London,221,0.25257142857142856
8,31,2,0,0,0.73,17.0,17.0,6.5,1,London,94,0.10742857142857143
8,31,3,0,0,0.73,17.0,17.0,6.5,1,London,84,0.096
8,31,4,0,0,0.725,16.5,16.5,6.5,1,London,69,0.07885714285714286
8,31,5,0,0,0.77,16.0,16.0,8.0,1,London,143,0.16342857142857142
8,31,6,0,0,0.72,16.0,16.0,11.0,1,London,836,0.9554285714285714
8,31,7,0,0,0.68,17.0,17.0,12.0,1,London,2697,3.0822857142857143
8,31,8,0,0,0.64,18.0,18.0,12.0,1,London,4807,5.493714285714286
8,31,9,0,0,0.56,20.0,20.0,17.0,1,London,2192,2.5051428571428573
8,31,10,0,0,0.565,20.5,20.5,16.0,1,London,1208,1.3805714285714286
8,31,11,0,0,0.55,21.0,21.0,22.5,1,London,1189,1.3588571428571428
8,31,12,0,0,0.5,22.0,22.0,22.0,1,London,1644,1.8788571428571428
8,31,13,0,0,0.485,23.5,23.5,20.0,1,London,1683,1.9234285714285715
8,31,14,0,0,0.5,23.5,23.5,20.5,1,London,1604,1.8331428571428572
8,31,15,0,0,0.53,23.0,23.0,19.5,2,London,1829,2.0902857142857143
8,31,16,0,0,0.57,23.0,23.0,19.5,2,London,2376,2.7154285714285713
8,31,17,0,0,0.57,23.0,23.0,17.5,1,London,4522,5.168
8,31,18,0,0,0.57,23.0,23.0,17.0,1,London,4656,5.321142857142857
8,31,19,0,0,0.65,22.0,22.0,21.5,1,London,2750,3.142857142857143
8,31,20,0,0,0.69,21.0,21.0,23.0,1,London,1515,1.7314285714285715
8,31,21,0,0,0.71,20.0,20.0,19.0,1,London,1134,1.296
8,31,22,0,0,0.64,19.0,19.0,19.5,1,London,853,0.9748571428571429
8,31,23,0,0,0.68,18.0,18.0,18.5,1,London,511,0.584
9,1,0,0,0,0.68,18.0,18.0,15.0,1,London,322,0.368
9,1,1,0,0,0.73,17.0,17.0,16.0,1,London,186,0.21257142857142858
9,1,2,0,0,0.75,16.5,16.5,16.0,1,London,89,0.10171428571428572
9,1,3,0,0,0.745,16.0,16.0,11.0,1,London,56,0.064
9,1,4,0,0,0.77,16.0,16.0,12.0,1,London,64,0.07314285714285715
9,1,5,0,0,0.82,15.0,15.0,11.0,1,London,133,0.152
9,1,6,0,0,0.82,15.0,15.0,12.0,1,London,811,0.9268571428571428
9,1,7,0,0,0.77,16.0,16.0,11.0,1,London,2663,3.0434285714285716
9,1,8,0,0,0.75,16.5,16.5,9.0,1,London,4631,5.292571428571429
9,1,9,0,0,0.68,18.0,18.0,6.5,1,London,2365,2.702857142857143
9,1,10,0,0,0.62,19.5,19.5,12.0,1,London,1252,1.4308571428571428
9,1,11,0,0,0.57,21.0,21.0,15.0,1,London,1205,1.3771428571428572
9,1,12,0,0,0.515,21.0,21.0,14.0,1,London,1723,1.969142857142857
9,1,13,0,0,0.455,22.5,22.0,12.0,1,London,1784,2.0388571428571427
9,1,14,0,0,0.455,22.5,22.0,13.0,1,London,1734,1.9817142857142858
9,1,15,0,0,0.44,23.5,23.5,14.0,1,London,1897,2.168
9,1,16,0,0,0.41,24.0,24.0,14.0,1,London,2549,2.9131428571428573
9,1,17,0,0,0.41,23.5,23.0,16.0,1,London,4573,5.226285714285714
9,1,18,0,0,0.44,23.0,23.0,18.0,1,London,4690,5.36
9,1,19,0,0,0.5,22.5,22.5,17.0,1,London,2776,3.1725714285714286
9,1,20,0,0,0.62,20.5,20.5,17.0,1,London,1672,1.9108571428571428
9,1,21,0,0,0.68,19.0,19.0,17.0,1,London,1156,1.3211428571428572
9,1,22,0,0,0.68,18.5,18.5,18.0,1,London,939,1.0731428571428572
9,3,12,0,1,0.57,21.0,21.0,24.0,1,London,2709,3.096
9,3,13,0,1,0.64,20.0,20.0,24.0,2,London,2382,2.7222857142857144
9,3,14,0,1,0.64,20.0,20.0,19.0,3,London,2528,2.8891428571428572
9,3,15,0,1,0.6,21.0,21.0,26.0,1,London,2663,3.0434285714285716
9,3,16,0,1,0.64,21.0,21.0,26.0,3,London,1728,1.9748571428571429
9,3,17,0,1,0.73,19.0,19.0,20.0,3,London,583,0.6662857142857143
9,3,18,0,1,0.83,18.0,18.0,20.0,3,London,503,0.5748571428571428
9,3,19,0,1,0.88,18.0,18.0,20.0,3,London,669,0.7645714285714286
9,3,20,0,1,0.88,18.0,18.0,28.0,3,London,408,0.4662857142857143
9,3,21,0,1,0.88,19.0,19.0,19.0,3,London,354,0.4045714285714286
9,3,22,0,1,0.88,19.0,19.0,17.0,3,London,355,0.4057142857142857
9,3,23,0,1,0.88,19.0,19.0,20.0,1,London,383,0.4377142857142857
9,4,0,0,1,0.88,19.0,19.0,19.0,1,London,416,0.4754285714285714
9,4,1,0,1,0.83,19.0,19.0,20.0,2,London,402,0.4594285714285714
9,4,2,0,1,0.88,19.0,19.0,19.0,3,London,269,0.30742857142857144
9,4,3,0,1,0.83,19.0,19.0,24.0,1,London,231,0.264
9,4,4,0,1,0.78,19.0,19.0,22.0,2,London,101,0.11542857142857142
9,4,5,0,1,0.64,18.0,18.0,35.0,1,London,120,0.13714285714285715
9,4,6,0,1,0.68,17.0,17.0,26.0,2,London,109,0.12457142857142857
9,4,7,0,1,0.73,17.0,17.0,26.0,2,London,240,0.2742857142857143
9,4,8,0,1,0.73,17.0,17.0,24.0,2,London,466,0.5325714285714286
9,4,9,0,1,0.68,18.0,18.0,30.0,2,London,824,0.9417142857142857
9,4,10,0,1,0.705,18.5,18.5,28.0,2,London,1416,1.6182857142857143
9,4,11,0,1,0.68,19.0,19.0,25.0,2,London,1812,2.0708571428571427
9,4,12,0,1,0.64,19.5,19.5,24.0,2,London,2243,2.5634285714285716
9,4,13,0,1,0.58,20.0,20.0,30.5,2,London,2425,2.7714285714285714
9,4,14,0,1,0.6,20.0,20.0,28.0,2,London,2368,2.7062857142857144
9,4,15,0,1,0.6,20.0,20.0,26.0,2,London,2370,2.7085714285714286
9,4,16,0,1,0.62,20.0,20.0,25.0,2,London,2346,2.681142857142857
9,4,17,0,1,0.62,20.0,20.0,22.0,2,London,2184,2.496
9,4,18,0,1,0.6,20.0,20.0,19.5,1,London,2065,2.36
9,4,19,0,1,0.64,19.5,19.5,20.5,1,London,1675,1.9142857142857144
9,4,20,0,1,0.68,19.0,19.0,22.0,1,London,1191,1.3611428571428572
9,4,21,0,1,0.68,19.0,19.0,17.0,1,London,1127,1.288
9,4,22,0,1,0.73,18.0,18.0,15.0,1,London,664,0.7588571428571429
9,4,23,0,1,0.73,18.0,18.0,14.0,3,London,448,0.512
9,5,0,0,0,0.75,17.5,17.5,13.0,3,London,214,0.24457142857142858
9,5,1,0,0,0.77,17.0,17.0,14.0,3,London,115,0.13142857142857142
9,5,2,0,0,0.855,16.0,16.0,11.0,3,London,61,0.06971428571428571
9,5,3,0,0,0.88,16.0,16.0,9.0,3,London,37,0.04228571428571429
9,5,4,0,0,0.88,16.0,16.0,8.0,3,London,52,0.05942857142857143
9,5,5,0,0,0.88,16.0,16.0,6.5,3,London,110,0.12571428571428572
9,5,6,0,0,0.91,15.0,15.0,8.0,3,London,456,0.5211428571428571
9,5,7,0,0,0.91,15.5,15.5,8.0,3,London,1114,1.2731428571428571
9,5,8,0,0,0.91,15.5,15.5,7.5,3,London,2626,3.0011428571428573
9,5,9,0,0,0.94,16.0,16.0,7.5,3,London,1487,1.6994285714285715
9,5,10,0,0,0.88,17.0,17.0,10.0,2,London,874,0.9988571428571429
9,5,11,0,0,0.88,17.5,17.5,8.0,2,London,765,0.8742857142857143
